playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,GS,InnOuts,PO,A,E,DP,PB,WP,awardID,lgID,tie,notes,Award_Category
matzst01,2016,24,,36,0,5,1,1,0,2,0,0,4,11,0,0,4,1,2,,22,397,4,27,1,3,,,Rookie of the Month,NL,,May,Not All-Star
mauerjo01,2013,113,,445,62,144,35,0,11,47,0,1,61,89,7,0,0,2,7,,73,1976,495,30,2,7,3,,Silver Slugger,AL,,C,Not All-Star
mauerjo01,2013,113,,445,62,144,35,0,11,47,0,1,61,89,7,0,0,2,7,,8,210,78,3,1,9,,,Silver Slugger,AL,,C,Not All-Star
mauerjo01,2016,134,,494,68,129,22,4,11,49,2,0,79,93,10,1,0,2,11,,92,2495,811,53,2,91,,,Player of the Week,AL,,Week of 2016-05-28,Not All-Star
mauerjo01,2016,134,,494,68,129,22,4,11,49,2,0,79,93,10,1,0,2,11,,92,2495,811,53,2,91,,,Player of the Week,AL,Y,Week of 2016-08-06,Not All-Star
maybica01,2016,94,,349,65,110,14,5,4,43,15,6,36,69,0,3,2,1,8,,89,2326,223,0,4,0,,,Player of the Week,AL,Y,Week of 2016-05-21,Not All-Star
mayermi01,2020,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,90,1,2,1,0,,,Reliever of the Month,AL,,September,Not All-Star
mazarno01,2016,145,,516,59,137,13,3,20,64,0,2,39,112,1,6,0,7,12,,130,3508,300,7,2,2,,,Rookie of the Month,AL,,April,Not All-Star
mazarno01,2016,145,,516,59,137,13,3,20,64,0,2,39,112,1,6,0,7,12,,130,3508,300,7,2,2,,,Rookie of the Month,AL,,May,Not All-Star
mazarno01,2017,148,,554,64,140,30,2,20,101,2,2,55,127,6,4,0,3,12,,129,3394,232,8,6,0,,,Player of the Week,AL,,Week of 2017-04-08,Not All-Star
mccanbr01,2013,102,,356,43,91,13,0,20,57,0,1,39,66,3,5,0,2,9,,91,2419,729,34,4,1,3,,Player of the Week,NL,Y,Week of 2013-07-07,Not All-Star
mccanbr01,2015,135,,465,68,108,15,1,26,94,0,0,52,97,3,11,0,7,7,,119,3127,980,69,7,5,1,,Silver Slugger,AL,,C,Not All-Star
mccanbr01,2015,135,,465,68,108,15,1,26,94,0,0,52,97,3,11,0,7,7,,0,49,12,0,0,0,,,Silver Slugger,AL,,C,Not All-Star
mccorch01,2023,115,115,403,59,110,17,2,22,70,19,6,40,117,0,11,1,2,3,,105,2836,246,1,1,0,,,Player of the Week,AL,,Week of 2023-07-15,Not All-Star
mcculla02,2017,22,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,356,13,15,3,2,,,Pitcher of the Month,AL,,May,Not All-Star
mccutan01,2013,157,,583,97,185,38,5,21,84,27,10,78,101,12,9,0,4,13,,154,4134,321,11,6,3,,,MLB Players Choice Outstanding Player,NL,,,Not All-Star
mccutan01,2013,157,,583,97,185,38,5,21,84,27,10,78,101,12,9,0,4,13,,154,4134,321,11,6,3,,,Most Valuable Player,NL,,,Not All-Star
mccutan01,2013,157,,583,97,185,38,5,21,84,27,10,78,101,12,9,0,4,13,,154,4134,321,11,6,3,,,Silver Slugger,NL,,OF,Not All-Star
mccutan01,2014,146,,548,89,172,38,6,25,83,18,3,84,115,8,10,0,6,9,,146,3858,301,1,6,0,,,Player of the Month,NL,,June,Not All-Star
mccutan01,2014,146,,548,89,172,38,6,25,83,18,3,84,115,8,10,0,6,9,,146,3858,301,1,6,0,,,Player of the Week,NL,,Week of 2014-06-15,Not All-Star
mccutan01,2014,146,,548,89,172,38,6,25,83,18,3,84,115,8,10,0,6,9,,146,3858,301,1,6,0,,,Player of the Week,NL,,Week of 2014-07-13,Not All-Star
mccutan01,2014,146,,548,89,172,38,6,25,83,18,3,84,115,8,10,0,6,9,,146,3858,301,1,6,0,,,Silver Slugger,NL,,OF,Not All-Star
mccutan01,2015,157,,566,91,165,36,3,23,96,11,5,98,133,12,12,0,9,9,,151,4124,301,7,2,2,,,Player of the Month,NL,,August,Not All-Star
mccutan01,2015,157,,566,91,165,36,3,23,96,11,5,98,133,12,12,0,9,9,,151,4124,301,7,2,2,,,Player of the Week,NL,,Week of 2015-05-24,Not All-Star
mccutan01,2015,157,,566,91,165,36,3,23,96,11,5,98,133,12,12,0,9,9,,151,4124,301,7,2,2,,,Player of the Week,NL,,Week of 2015-08-09,Not All-Star
mccutan01,2015,157,,566,91,165,36,3,23,96,11,5,98,133,12,12,0,9,9,,151,4124,301,7,2,2,,,Roberto Clemente Award,ML,,,Not All-Star
mccutan01,2015,157,,566,91,165,36,3,23,96,11,5,98,133,12,12,0,9,9,,151,4124,301,7,2,2,,,Silver Slugger,NL,,OF,Not All-Star
mccutan01,2017,156,,570,94,159,30,2,28,88,11,5,73,116,5,4,0,3,10,,152,3911,290,9,4,2,,,Player of the Month,NL,,June,Not All-Star
mccutan01,2017,156,,570,94,159,30,2,28,88,11,5,73,116,5,4,0,3,10,,152,3911,290,9,4,2,,,Player of the Week,NL,,Week of 2017-09-30,Not All-Star
mcgeeja01,2021,62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,179,3,3,1,0,,,Reliever of the Month,NL,,July,Not All-Star
mcgehca01,2014,160,,616,56,177,29,1,4,76,4,2,67,102,3,1,0,7,31,,158,4229,78,241,7,34,,,Comeback Player of the Year,NL,,,Not All-Star
mcgehca01,2014,160,,616,56,177,29,1,4,76,4,2,67,102,3,1,0,7,31,,158,4229,78,241,7,34,,,MLB Players Choice Comeback Player,NL,,,Not All-Star
mcgehca01,2014,160,,616,56,177,29,1,4,76,4,2,67,102,3,1,0,7,31,,158,4229,78,241,7,34,,,TSN Comeback Player of the Year,NL,,,Not All-Star
mcgowdu01,2016,55,,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,201,4,5,1,0,,,Hutch Award,ML,,,Not All-Star
mchugco01,2014,25,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,25,464,12,21,2,2,,,Rookie of the Month,AL,,September,Not All-Star
mclaima01,2023,89,89,365,65,106,23,4,16,50,14,5,31,115,0,7,0,0,5,,33,888,45,79,4,15,,,Player of the Week,NL,Y,Week of 2023-05-27,Not All-Star
mclaima01,2023,89,89,365,65,106,23,4,16,50,14,5,31,115,0,7,0,0,5,,52,1395,55,121,1,25,,,Player of the Week,NL,Y,Week of 2023-05-27,Not All-Star
mcneije01,2022,148,,533,73,174,39,1,9,62,4,0,40,61,1,11,0,5,6,,95,2532,161,223,3,55,,,Silver Slugger,NL,,2B,Not All-Star
mcneije01,2022,148,,533,73,174,39,1,9,62,4,0,40,61,1,11,0,5,6,,95,2532,161,223,3,55,,,TSN All-Star,NL,,2B,All-Star
mcneije01,2022,148,,533,73,174,39,1,9,62,4,0,40,61,1,11,0,5,6,,0,3,1,0,0,0,,,Silver Slugger,NL,,2B,Not All-Star
mcneije01,2022,148,,533,73,174,39,1,9,62,4,0,40,61,1,11,0,5,6,,0,3,1,0,0,0,,,TSN All-Star,NL,,2B,All-Star
mcneije01,2022,148,,533,73,174,39,1,9,62,4,0,40,61,1,11,0,5,6,,44,1089,85,3,1,1,,,Silver Slugger,NL,,2B,Not All-Star
mcneije01,2022,148,,533,73,174,39,1,9,62,4,0,40,61,1,11,0,5,6,,44,1089,85,3,1,1,,,TSN All-Star,NL,,2B,All-Star
meadoau01,2018,49,,154,16,45,8,2,5,13,4,1,8,35,2,1,0,2,1,,35,944,75,0,2,0,,,Rookie of the Month,NL,,May,Not All-Star
meadoau01,2018,10,,24,3,6,1,0,1,4,1,0,2,5,0,0,0,0,0,,35,944,75,0,2,0,,,Rookie of the Month,NL,,May,Not All-Star
meadoau01,2018,49,,154,16,45,8,2,5,13,4,1,8,35,2,1,0,2,1,,4,134,6,1,0,0,,,Rookie of the Month,NL,,May,Not All-Star
meadoau01,2018,10,,24,3,6,1,0,1,4,1,0,2,5,0,0,0,0,0,,4,134,6,1,0,0,,,Rookie of the Month,NL,,May,Not All-Star
meadoau01,2019,138,,530,83,154,29,7,33,89,12,7,54,131,6,7,0,0,3,,86,2319,152,2,2,1,,,Player of the Month,AL,,September,Not All-Star
meadoau01,2019,138,,530,83,154,29,7,33,89,12,7,54,131,6,7,0,0,3,,86,2319,152,2,2,1,,,Player of the Week,AL,,Week of 2019-09-07,Not All-Star
meadoau01,2019,138,,530,83,154,29,7,33,89,12,7,54,131,6,7,0,0,3,,86,2319,152,2,2,1,,,Player of the Week,AL,,Week of 2019-04-13,Not All-Star
meansjo01,2021,26,,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,,26,440,3,10,1,0,,,Player of the Week,AL,,Week of 2021-05-08,Not All-Star
medlekr01,2013,32,,55,3,9,2,0,1,4,1,0,4,23,0,0,7,1,0,,31,591,9,30,2,2,,,Pitcher of the Month,NL,,September,Not All-Star
melanma01,2013,72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,213,7,11,0,2,,,This Year in Baseball Setup Man of the Year,ML,,MLB.com GIBBY,Not All-Star
melanma01,2015,78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,230,7,16,1,1,,,Reliever of the Year Award,NL,,,Not All-Star
melanma01,2021,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,194,3,11,1,2,,,Reliever of the Month,NL,,April,Not All-Star
merceye01,2021,68,,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,0,3,0,0,0,0,,,Player of the Week,AL,,Week of 2021-04-03,Not All-Star
merceye01,2021,68,,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,0,3,0,0,0,0,,,Rookie of the Month,AL,,April,Not All-Star
merceye01,2021,68,,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,0,6,2,0,0,0,0,,Player of the Week,AL,,Week of 2021-04-03,Not All-Star
merceye01,2021,68,,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,0,6,2,0,0,0,0,,Rookie of the Month,AL,,April,Not All-Star
merceye01,2021,68,,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,1,12,0,0,1,0,,,Player of the Week,AL,,Week of 2021-04-03,Not All-Star
merceye01,2021,68,,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,1,12,0,0,1,0,,,Rookie of the Month,AL,,April,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,All-MLB Team - Second Team,ML,,OF,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,MLB Players Choice Outstanding Rookie,NL,,,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,Player of the Week,NL,,Week of 2024-08-10,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,Rookie of the Month,NL,,August,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,Rookie of the Month,NL,,June,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,Silver Slugger,NL,,OF,Not All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,TSN All-Star,NL,,OF,All-Star
merrija01,2024,156,156,554,77,162,31,6,24,90,16,3,29,101,1,1,4,5,2,0,148,3970,392,8,3,4,,,TSN Rookie of the Year,NL,,,Not All-Star
meyerja02,2023,112,112,309,42,70,16,1,10,33,5,2,26,88,0,5,0,1,2,,87,2422,239,3,4,0,,,Player of the Week,NL,Y,Week of 2023-05-27,Not All-Star
middlwi01,2013,94,,348,41,79,18,0,17,49,3,1,20,98,3,2,1,3,13,,1,27,10,1,0,0,,,Player of the Week,AL,Y,Week of 2013-09-08,Not All-Star
middlwi01,2013,94,,348,41,79,18,0,17,49,3,1,20,98,3,2,1,3,13,,0,12,1,3,0,1,,,Player of the Week,AL,Y,Week of 2013-09-08,Not All-Star
middlwi01,2013,94,,348,41,79,18,0,17,49,3,1,20,98,3,2,1,3,13,,90,2393,53,155,10,12,,,Player of the Week,AL,Y,Week of 2013-09-08,Not All-Star
mileywa01,2021,30,,54,9,10,3,0,0,3,0,0,3,13,0,0,2,0,0,,28,489,3,30,2,3,,,Player of the Week,NL,,Week of 2021-05-08,Not All-Star
millean01,2015,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,185,2,2,1,0,,,Reliever of the Year Award,AL,,,Not All-Star
millean01,2016,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,87,2,1,0,0,,,ALCS MVP,AL,,,Not All-Star
millean01,2016,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,87,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,87,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,87,2,1,0,0,,,ALCS MVP,AL,,,Not All-Star
millean01,2016,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,87,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,87,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136,2,1,0,0,,,ALCS MVP,AL,,,Not All-Star
millean01,2016,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136,2,1,0,0,,,ALCS MVP,AL,,,Not All-Star
millean01,2016,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millean01,2016,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136,2,1,0,0,,,This Year in Baseball Best Major Leaguer - Postseason,ML,,Esurance,Not All-Star
millebr02,2013,76,,306,41,81,11,6,8,36,5,3,24,52,0,1,2,2,2,,11,288,22,25,1,5,,,Player of the Week,AL,,Week of 2013-07-21,Not All-Star
millebr02,2013,76,,306,41,81,11,6,8,36,5,3,24,52,0,1,2,2,2,,0,24,0,1,0,0,,,Player of the Week,AL,,Week of 2013-07-21,Not All-Star
millebr02,2013,76,,306,41,81,11,6,8,36,5,3,24,52,0,1,2,2,2,,62,1683,87,155,7,30,,,Player of the Week,AL,,Week of 2013-07-21,Not All-Star
millebr02,2015,144,,438,44,113,22,4,11,46,13,4,47,101,0,2,4,6,7,,5,165,13,22,1,5,,,Player of the Week,AL,,Week of 2015-05-17,Not All-Star
millebr02,2015,144,,438,44,113,22,4,11,46,13,4,47,101,0,2,4,6,7,,1,27,0,1,1,0,,,Player of the Week,AL,,Week of 2015-05-17,Not All-Star
millebr02,2015,144,,438,44,113,22,4,11,46,13,4,47,101,0,2,4,6,7,,83,2251,109,269,14,56,,,Player of the Week,AL,,Week of 2015-05-17,Not All-Star
millebr02,2015,144,,438,44,113,22,4,11,46,13,4,47,101,0,2,4,6,7,,30,759,53,1,1,0,,,Player of the Week,AL,,Week of 2015-05-17,Not All-Star
millema03,2024,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,1,0,0,,,All-MLB Team - Second Team,ML,,RP,Not All-Star
millema03,2024,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,1,0,0,,,Reliever of the Month,AL,,April,Not All-Star
millema03,2024,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,1,0,0,,,TSN Rookie of the Year,AL,,,Not All-Star
millsal02,2020,12,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,11,187,4,12,0,1,,,Player of the Week,NL,,Week of 2020-09-12,Not All-Star
miranjo01,2022,125,,444,45,119,25,0,15,66,1,1,28,91,0,10,0,1,19,,69,1786,505,28,3,45,,,Rookie of the Month,AL,,July,Not All-Star
miranjo01,2022,125,,444,45,119,25,0,15,66,1,1,28,91,0,10,0,1,19,,27,740,18,41,3,6,,,Rookie of the Month,AL,,July,Not All-Star
miranjo01,2024,121,121,401,44,114,28,4,9,49,2,2,18,66,1,6,0,4,13,0,12,301,86,7,0,5,,,Player of the Week,AL,,Week of 2024-07-06,Not All-Star
miranjo01,2024,121,121,401,44,114,28,4,9,49,2,2,18,66,1,6,0,4,13,0,73,1864,42,97,6,9,,,Player of the Week,AL,,Week of 2024-07-06,Not All-Star
miranjo01,2024,121,121,401,44,114,28,4,9,49,2,2,18,66,1,6,0,4,13,0,0,6,0,2,0,1,,,Player of the Week,AL,,Week of 2024-07-06,Not All-Star
molinya01,2013,136,,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,,129,3346,976,63,4,11,3,,Gold Glove,NL,,C,Not All-Star
molinya01,2013,136,,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,,129,3346,976,63,4,11,3,,Silver Slugger,NL,,C,Not All-Star
molinya01,2013,136,,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,,129,3346,976,63,4,11,3,,This Year in Baseball Defensive Player of the Year,ML,,MLB.com GIBBY,Not All-Star
molinya01,2013,136,,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,,2,54,17,1,0,1,,,Gold Glove,NL,,C,Not All-Star
molinya01,2013,136,,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,,2,54,17,1,0,1,,,Silver Slugger,NL,,C,Not All-Star
molinya01,2013,136,,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,,2,54,17,1,0,1,,,This Year in Baseball Defensive Player of the Year,ML,,MLB.com GIBBY,Not All-Star
molinya01,2014,110,,404,40,114,21,0,7,38,1,1,28,55,4,6,1,6,14,,106,2795,810,56,2,10,3,,Gold Glove,NL,,C,Not All-Star
molinya01,2014,110,,404,40,114,21,0,7,38,1,1,28,55,4,6,1,6,14,,106,2795,810,56,2,10,3,,Platinum Glove,NL,,,Not All-Star
molinya01,2014,110,,404,40,114,21,0,7,38,1,1,28,55,4,6,1,6,14,,1,27,10,1,0,0,,,Gold Glove,NL,,C,Not All-Star
molinya01,2014,110,,404,40,114,21,0,7,38,1,1,28,55,4,6,1,6,14,,1,27,10,1,0,0,,,Platinum Glove,NL,,,Not All-Star
molinya01,2015,136,,488,34,132,23,2,4,61,3,1,32,59,3,0,1,9,16,,131,3449,1064,56,7,9,4,,Gold Glove,NL,,C,Not All-Star
molinya01,2015,136,,488,34,132,23,2,4,61,3,1,32,59,3,0,1,9,16,,131,3449,1064,56,7,9,4,,Platinum Glove,NL,,,Not All-Star
molinya01,2018,123,,459,55,120,20,0,20,74,4,3,29,66,0,9,0,6,15,,120,3053,966,42,2,8,4,,Gold Glove,NL,,C,Not All-Star
molinya01,2018,123,,459,55,120,20,0,20,74,4,3,29,66,0,9,0,6,15,,120,3053,966,42,2,8,4,,Roberto Clemente Award,ML,,,Not All-Star
molinya01,2018,123,,459,55,120,20,0,20,74,4,3,29,66,0,9,0,6,15,,0,36,9,2,1,3,,,Gold Glove,NL,,C,Not All-Star
molinya01,2018,123,,459,55,120,20,0,20,74,4,3,29,66,0,9,0,6,15,,0,36,9,2,1,3,,,Roberto Clemente Award,ML,,,Not All-Star
molinya01,2019,113,,419,45,113,24,0,10,57,6,0,23,58,0,5,0,5,14,,108,2818,916,30,1,5,4,,Player of the Week,NL,,Week of 2019-08-31,Not All-Star
molinya01,2019,113,,419,45,113,24,0,10,57,6,0,23,58,0,5,0,5,14,,0,24,6,0,0,1,,,Player of the Week,NL,,Week of 2019-08-31,Not All-Star
molinya01,2019,113,,419,45,113,24,0,10,57,6,0,23,58,0,5,0,5,14,,0,3,0,0,0,0,,,Player of the Week,NL,,Week of 2019-08-31,Not All-Star
mondera02,2020,59,,219,33,56,11,3,6,22,24,8,11,70,0,1,2,0,4,,59,1491,85,144,4,37,,,Player of the Week,AL,,Week of 2020-09-26,Not All-Star
montafr01,2020,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,159,3,1,0,0,,,Player of the Week,AL,,Week of 2020-08-08,Not All-Star
montafr01,2021,32,,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,32,561,10,17,1,2,,,Pitcher of the Month,AL,,October,Not All-Star
monteke01,2024,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,295,4,9,0,0,,,Player of the Week,AL,,Week of 2024-09-14,Not All-Star
montgjo01,2023,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,363,10,11,1,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,363,10,11,1,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,363,10,11,1,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,363,10,11,1,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,203,4,4,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,203,4,4,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,203,4,4,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
montgjo01,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,203,4,4,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
mooredy01,2024,135,135,368,53,74,23,4,10,42,32,6,53,123,1,14,1,5,8,0,4,121,36,1,0,0,,,Gold Glove,AL,,UT,Not All-Star
mooredy01,2024,135,135,368,53,74,23,4,10,42,32,6,53,123,1,14,1,5,8,0,24,680,39,65,0,9,,,Gold Glove,AL,,UT,Not All-Star
mooredy01,2024,135,135,368,53,74,23,4,10,42,32,6,53,123,1,14,1,5,8,0,27,685,24,47,0,4,,,Gold Glove,AL,,UT,Not All-Star
mooredy01,2024,135,135,368,53,74,23,4,10,42,32,6,53,123,1,14,1,5,8,0,38,1075,60,89,5,15,,,Gold Glove,AL,,UT,Not All-Star
mooredy01,2024,135,135,368,53,74,23,4,10,42,32,6,53,123,1,14,1,5,8,0,15,415,35,0,0,0,,,Gold Glove,AL,,UT,Not All-Star
moralke01,2015,158,,569,81,165,41,2,22,106,0,0,58,103,4,8,0,4,24,,9,226,62,3,0,3,,,Outstanding DH Award,AL,,,Not All-Star
moralke01,2015,158,,569,81,165,41,2,22,106,0,0,58,103,4,8,0,4,24,,9,226,62,3,0,3,,,Silver Slugger,AL,,DH,Not All-Star
moralke01,2016,154,,558,65,147,24,0,30,93,0,0,48,120,2,7,0,5,20,,6,159,46,3,0,4,,,Player of the Week,AL,,Week of 2016-09-10,Not All-Star
moralke01,2016,154,,558,65,147,24,0,30,93,0,0,48,120,2,7,0,5,20,,6,159,46,3,0,4,,,Player of the Week,AL,,Week of 2016-07-02,Not All-Star
moralke01,2016,154,,558,65,147,24,0,30,93,0,0,48,120,2,7,0,5,20,,5,111,8,0,0,0,,,Player of the Week,AL,,Week of 2016-09-10,Not All-Star
moralke01,2016,154,,558,65,147,24,0,30,93,0,0,48,120,2,7,0,5,20,,5,111,8,0,0,0,,,Player of the Week,AL,,Week of 2016-07-02,Not All-Star
moralke01,2018,130,,413,47,103,15,0,21,57,2,3,50,95,5,3,0,5,15,,0,3,0,0,0,0,,,Player of the Week,AL,,Week of 2018-08-25,Not All-Star
moralke01,2018,130,,413,47,103,15,0,21,57,2,3,50,95,5,3,0,5,15,,17,396,116,9,1,13,,,Player of the Week,AL,,Week of 2018-08-25,Not All-Star
moralke01,2018,130,,413,47,103,15,0,21,57,2,3,50,95,5,3,0,5,15,,0,3,0,0,0,0,,,Player of the Week,AL,,Week of 2018-08-25,Not All-Star
morelmi01,2016,147,,460,49,107,21,0,22,60,1,0,35,118,5,8,0,0,8,,118,3242,1036,65,2,138,,,Gold Glove,AL,,1B,Not All-Star
morelmi01,2016,147,,460,49,107,21,0,22,60,1,0,35,118,5,8,0,0,8,,118,3242,1036,65,2,138,,,Player of the Week,AL,,Week of 2016-07-30,Not All-Star
morenga01,2023,111,111,341,33,97,19,1,7,50,6,2,29,75,0,3,0,7,17,,94,2562,821,55,3,3,1,22,Gold Glove,NL,,C,Not All-Star
morneju01,2014,135,,502,62,160,32,3,17,82,0,3,34,60,4,6,0,8,7,,126,3317,1170,86,4,122,,,Player of the Week,NL,,Week of 2014-04-20,Not All-Star
mortoch02,2019,33,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,33,584,9,6,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
mortoch02,2019,33,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,33,584,9,6,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
mossbr01,2013,145,,446,73,114,23,3,30,87,4,2,50,140,3,6,0,3,4,,88,2405,663,47,7,52,,,Player of the Week,AL,,Week of 2013-09-01,Not All-Star
mossbr01,2013,145,,446,73,114,23,3,30,87,4,2,50,140,3,6,0,3,4,,0,12,0,0,0,0,,,Player of the Week,AL,,Week of 2013-09-01,Not All-Star
mossbr01,2013,145,,446,73,114,23,3,30,87,4,2,50,140,3,6,0,3,4,,25,713,56,1,1,0,,,Player of the Week,AL,,Week of 2013-09-01,Not All-Star
mossbr01,2014,147,,500,70,117,23,2,25,81,1,0,67,153,7,10,0,3,6,,54,1462,487,21,5,48,,,Player of the Week,AL,,Week of 2014-05-18,Not All-Star
mossbr01,2014,147,,500,70,117,23,2,25,81,1,0,67,153,7,10,0,3,6,,69,1867,123,6,2,1,,,Player of the Week,AL,,Week of 2014-05-18,Not All-Star
mountry01,2021,144,,534,77,136,23,1,33,89,4,3,41,161,2,4,0,7,12,,82,2112,622,38,1,56,,,MLB Players Choice Outstanding Rookie,AL,,,Not All-Star
mountry01,2021,144,,534,77,136,23,1,33,89,4,3,41,161,2,4,0,7,12,,82,2112,622,38,1,56,,,Player of the Week,AL,,Week of 2021-06-05,Not All-Star
mountry01,2021,144,,534,77,136,23,1,33,89,4,3,41,161,2,4,0,7,12,,82,2112,622,38,1,56,,,Rookie of the Month,AL,,June,Not All-Star
